2025-06-25 08:19:09,61.02,NH-25-002,Sensor,EZO-RTD,B0103,101,False,25.319,0.0,0.0
2025-06-25 08:19:11,62.82,NH-25-002,Sensor,PX-DI,B0401,digital_in0,True,0.0,0.0,0.0
2025-06-25 08:19:11,63.02,NH-25-002,Actuator,PX-DO,M0101,digital_out6,False,0,0,0,0
2025-06-25 08:19:11,63.02,NH-25-002,Actuator,PX-DO,M0201,digital_out7,False,0,0,0,0
2025-06-25 08:19:11,63.02,NH-25-002,Actuator,PX-DO,M0111,digital_out4,False,0,0,0,0
2025-06-25 08:19:11,63.02,NH-25-002,Actuator,PX-DO,M0112,digital_out5,False,0,0,0,0
2025-06-25 08:19:11,63.02,NH-25-002,Actuator,PX-DO,M0102,digital_out2,False,0,0,0,0
2025-06-25 08:19:11,63.02,NH-25-002,Actuator,PX-DO,M0202,digital_out8,False,0,0,0,0
2025-06-25 08:19:11,63.03,NH-25-002,Actuator,PX-DO,M0203,digital_out3,False,0,0,0,0
2025-06-25 08:19:11,63.03,NH-25-002,Actuator,PX-Rel,M0204,relay0,False,0,0,0,0
2025-06-25 08:19:11,63.03,NH-25-002,Actuator,PX-DO,M0301,digital_out0,False,0,0,0,0
2025-06-25 08:19:11,63.03,NH-25-002,Actuator,PX-DO,M0501,digital_out9,False,0,0,0,0
2025-06-25 08:19:11,63.03,NH-25-002,CPU,46.7,0,0,0,0,0,0
2025-06-25 08:19:10,61.62,NH-25-002,Sensor,EZO-pH,B0202,99,False,4.239,0.0,0.0
2025-06-25 08:19:10,61.82,NH-25-002,Sensor,EZO-RTD,B0203,102,False,25.085,0.0,0.0
2025-06-25 08:19:11,62.42,NH-25-002,Sensor,EZO-HUM,B0301,110,False,80.76,24.84,0.0
2025-06-25 08:19:11,62.62,NH-25-002,Sensor,EZO-HUM,B0303,111,False,118.65,24.98,0.0
2025-06-25 08:19:18,70.01,NH-25-002,Sensor,PX-AI,B0001,analog_in0,False,0.146484375,0.0,0.0
2025-06-25 08:19:19,70.22,NH-25-002,Sensor,PX-DI,EMRGY,digital_in4,True,0.0,0.0,0.0
2025-06-25 08:19:19,70.42,NH-25-002,Sensor,PX-AI,B0101,analog_in1,False,5.60546875,0.0,0.0
2025-06-25 08:19:19,70.62,NH-25-002,Sensor,PX-AI,B0111,analog_in2,False,0.07537313432835813,0.0,0.0
2025-06-25 08:19:20,71.22,NH-25-002,Sensor,PX-DI,BM101,digital_in6,False,0.0,0.0,0.0
2025-06-25 08:19:20,71.42,NH-25-002,Sensor,PX-AI,B0201,analog_in3,False,9.140625,0.0,0.0
2025-06-25 08:19:20,72.03,NH-25-002,Sensor,PX-DI,BM201,digital_in7,False,0.0,0.0,0.0
2025-06-25 08:19:21,72.23,NH-25-002,Sensor,PX-DI,BM202,digital_in8,False,0.0,0.0,0.0
2025-06-25 08:19:19,70.82,NH-25-002,Sensor,EZO-pH,B0102,90,False,8.568,0.0,0.0
2025-06-25 08:19:19,71.02,NH-25-002,Sensor,EZO-RTD,B0103,101,False,25.32,0.0,0.0
2025-06-25 08:19:21,72.83,NH-25-002,Sensor,PX-DI,B0401,digital_in0,True,0.0,0.0,0.0
2025-06-25 08:19:21,73.03,NH-25-002,Actuator,PX-DO,M0101,digital_out6,False,0,0,0,0
2025-06-25 08:19:21,73.03,NH-25-002,Actuator,PX-DO,M0102,digital_out2,False,0,0,0,0
2025-06-25 08:19:21,73.03,NH-25-002,Actuator,PX-DO,M0111,digital_out4,False,0,0,0,0
2025-06-25 08:19:21,73.03,NH-25-002,Actuator,PX-DO,M0112,digital_out5,False,0,0,0,0
2025-06-25 08:19:21,73.03,NH-25-002,Actuator,PX-DO,M0201,digital_out7,False,0,0,0,0
2025-06-25 08:19:21,73.04,NH-25-002,Actuator,PX-DO,M0202,digital_out8,False,0,0,0,0
2025-06-25 08:19:21,73.04,NH-25-002,Actuator,PX-DO,M0203,digital_out3,False,0,0,0,0
2025-06-25 08:19:21,73.04,NH-25-002,Actuator,PX-Rel,M0204,relay0,False,0,0,0,0
2025-06-25 08:19:21,73.04,NH-25-002,Actuator,PX-DO,M0301,digital_out0,False,0,0,0,0
2025-06-25 08:19:21,73.04,NH-25-002,Actuator,PX-DO,M0501,digital_out9,False,0,0,0,0
2025-06-25 08:19:21,73.04,NH-25-002,CPU,46.2,0,0,0,0,0,0
2025-06-25 08:19:20,71.62,NH-25-002,Sensor,EZO-pH,B0202,99,False,4.244,0.0,0.0
2025-06-25 08:19:20,71.82,NH-25-002,Sensor,EZO-RTD,B0203,102,False,25.09,0.0,0.0
2025-06-25 08:19:21,72.43,NH-25-002,Sensor,EZO-HUM,B0301,110,False,80.8,24.84,0.0
2025-06-25 08:19:21,72.63,NH-25-002,Sensor,EZO-HUM,B0303,111,False,118.67,24.98,0.0
